,CustID,Time,Age,Gender,Visits,Paintings,Jewelry,Mosaics,Sculpture,Paint_Commisions,Jew_Commissions,Mos_Commisions,Sculp_Commisions,Total_Commisions,Promotion,,,,,,,
2697,86753092697,0.94,37.9,0,20,42.711039,25.71701384,330.637209,413.6886398,3.41688312,2.057361107,39.67646508,49.64263678,94.79334608,0,,,,,,,
2698,86753092698,0.99,33.1,0,21,66.89293706,27.67520144,248.6952097,396.0819231,5.351434965,2.214016115,29.84342516,47.52983077,84.93870702,0,,,,,,,
2699,86753092699,1.69,31.8,0,65,235.0347174,305.5965615,219.0358929,218.3089648,18.80277739,24.44772492,26.28430715,26.19707578,95.73188524,0,,,,,,,
2700,86753092700,1.73,31.4,1,21,317.4667645,190.4841779,244.5939872,166.4856259,25.39734116,15.23873423,29.35127846,19.97827511,89.96562896,0,,,,,,,
2701,86753092701,1.22,39.9,1,94,73.99508884,336.3811469,232.1003308,10.02299265,5.919607107,26.91049175,27.8520397,1.202759118,61.88489767,0,,,,,,,
2702,86753092702,1.81,25.1,0,29,280.0029945,411.2621492,178.5859248,222.0405389,22.40023956,32.90097194,21.43031098,26.64486467,103.3763871,0,,,,,,,
2703,86753092703,1.25,42,1,97,8.481691666,321.247178,233.3504075,37.59347383,0.678535333,25.69977424,28.0020489,4.51121686,58.89157533,0,,,,,,,
2704,86753092704,1.02,39.7,1,72,49.76920214,329.645434,189.9324693,6.011802333,3.981536171,26.37163472,22.79189632,0.72141628,53.86648349,0,,,,,,,
2705,86753092705,1.81,32.3,0,43,183.6775477,297.2293441,244.2593824,267.8832085,14.69420382,23.77834753,29.31112589,32.14598502,99.92966225,0,,,,,,,
2706,86753092706,1.71,30.5,0,54,229.5755521,334.1483647,196.4504506,136.4201214,18.36604417,26.73186918,23.57405407,16.37041457,85.04238198,0,,,,,,,
2707,86753092707,1.24,33.5,0,72,46.3756833,331.2495982,159.8873017,14.98173257,3.710054664,26.49996786,19.1864762,1.797807908,51.19430663,1,,,,,,,
2708,86753092708,1.15,35.4,0,119,33.2877187,189.8836777,303.4150563,1.492738775,2.663017496,15.19069422,36.40980676,0.179128653,54.44264712,0,,,,,,,
2709,86753092709,1.67,25.5,0,48,222.3004057,270.8844105,323.0543919,220.8629804,17.78403246,21.67075284,38.76652703,26.50355765,104.72487,0,,,,,,,
2710,86753092710,1.79,28.6,1,45,315.7863179,138.3313315,298.8071497,267.8055907,25.26290543,11.06650652,35.85685796,32.13667088,104.3229408,0,,,,,,,
2711,86753092711,1.68,28.6,1,17,319.0963507,250.1664173,190.5432202,245.1915236,25.52770806,20.01331338,22.86518642,29.42298283,97.8291907,0,,,,,,,
2712,86753092712,1.26,42.3,0,85,9.091700775,242.0166171,362.8645159,16.41038662,0.727336062,19.36132937,43.54374191,1.969246394,65.60165373,0,,,,,,,
2713,86753092713,1.78,34.5,0,48,188.1950063,196.9217275,353.5193219,176.6143112,15.0556005,15.7537382,42.42231863,21.19371734,94.42537468,1,,,,,,,
2714,86753092714,1.79,34.3,1,61,181.5975325,308.389063,212.2044535,244.5152791,14.5278026,24.67112504,25.46453442,29.34183349,94.00529555,0,,,,,,,
2715,86753092715,1.2,43,1,84,25.89575735,321.9273179,271.7132778,11.24108781,2.071660588,25.75418543,32.60559334,1.348930537,61.78036989,0,,,,,,,
2716,86753092716,1.67,33,0,36,170.9472814,257.6702812,336.5833593,257.0031542,13.67578251,20.6136225,40.39000312,30.8403785,105.5197866,0,,,,,,,
2717,86753092717,1.66,35.4,0,22,238.9204748,249.7954043,232.910713,242.6066632,19.11363798,19.98363234,27.94928556,29.11279958,96.15935547,0,,,,,,,
2718,86753092718,1.72,36.7,0,38,273.7820785,93.6394402,445.4371648,243.4842524,21.90256628,7.491155216,53.45245978,29.21811029,112.0642916,0,,,,,,,
2719,86753092719,1.51,30.1,1,59,402.8308859,408.2807629,30.26116283,22.7918285,32.22647087,32.66246103,3.63133954,2.73501942,71.25529086,0,,,,,,,
2720,86753092720,1.22,41,0,79,5.148645419,308.6469948,229.7879531,7.917687683,0.411891634,24.69175958,27.57455437,0.950122522,53.62832811,1,,,,,,,
2721,86753092721,1.19,44.5,0,96,41.33941081,231.6138593,282.0931483,7.805934616,3.307152865,18.52910874,33.8511778,0.936712154,56.62415156,1,,,,,,,
2722,86753092722,1.13,44.8,1,105,27.33509798,308.3951362,290.2308855,3.583569755,2.186807838,24.6716109,34.82770626,0.430028371,62.11615337,0,,,,,,,
2723,86753092723,1.65,29,0,39,164.4143737,302.446345,254.2200652,226.7715534,13.1531499,24.1957076,30.50640782,27.21258641,95.06785173,0,,,,,,,
2724,86753092724,1.14,45.9,1,48,35.13395533,171.481855,376.8235351,48.41906409,2.810716426,13.7185484,45.21882421,5.810287691,67.55837673,0,,,,,,,
2725,86753092725,1.14,41.4,0,107,9.916952148,287.8772676,243.5004891,4.540410363,0.793356172,23.03018141,29.22005869,0.544849244,53.58844552,1,,,,,,,
2726,86753092726,0.96,20.4,1,59,557.3987937,285.316881,25.81801325,1.15927253,44.5919035,22.82535048,3.09816159,0.139112704,70.65452827,0,,,,,,,
2727,86753092727,1.68,35.1,1,33,373.8239515,219.0889457,165.0896966,167.5407093,29.90591612,17.52711566,19.81076359,20.10488512,87.34868048,1,,,,,,,
2728,86753092728,1.28,19.4,0,58,421.0751617,313.8784487,0.663903485,13.65958731,33.68601294,25.1102759,0.079668418,1.639150477,60.51510773,0,,,,,,,
2729,86753092729,1.23,41.3,0,86,18.69464068,293.7921787,214.263773,10.09590097,1.495571254,23.5033743,25.71165276,1.211508116,51.92210643,1,,,,,,,
2730,86753092730,1.16,42.6,0,69,0.638665562,218.1550588,289.8737523,58.87351601,0.051093245,17.4524047,34.78485028,7.064821921,59.35317015,0,,,,,,,
2731,86753092731,1.25,51.7,0,74,60.24462537,252.7425768,221.9052179,57.38544832,4.81957003,20.21940614,26.62862615,6.886253798,58.55385612,0,,,,,,,
2732,86753092732,1.14,41.4,0,86,20.50070667,248.0317522,347.4126943,17.4234187,1.640056534,19.84254018,41.68952332,2.090810244,65.26293027,0,,,,,,,
2733,86753092733,1.74,34.1,0,24,300.0439507,214.6423022,205.0807513,179.8488291,24.00351606,17.17138418,24.60969016,21.58185949,87.36644988,1,,,,,,,
2734,86753092734,1.2,39.9,0,98,71.01643936,288.119732,175.0212598,6.459816283,5.681315149,23.04957856,21.00255118,0.775177954,50.50862284,1,,,,,,,
2735,86753092735,1.68,32.7,1,40,293.4382037,211.1616654,134.4516481,383.1078895,23.4750563,16.89293323,16.13419777,45.97294674,102.475134,0,,,,,,,
2736,86753092736,1.04,39.1,0,75,84.40845051,279.6493241,300.0856062,3.905325614,6.752676041,22.37194593,36.01027274,0.468639074,65.60353379,0,,,,,,,
2737,86753092737,1.74,33.6,0,25,132.3735316,330.4196086,347.7404016,217.8662875,10.58988253,26.43356869,41.72884819,26.1439545,104.8962539,0,,,,,,,
2738,86753092738,1.56,20.4,0,60,424.7180651,371.3458216,4.904007013,9.357225979,33.97744521,29.70766573,0.588480842,1.122867117,65.3964589,0,,,,,,,
2739,86753092739,1,34.3,0,20,18.92015791,61.15777642,409.795919,328.9843602,1.513612633,4.892622114,49.17551028,39.47812322,95.05986825,0,,,,,,,
2740,86753092740,1.15,40.8,0,76,35.47521243,375.1297079,132.3482316,17.14930379,2.838016994,30.01037663,15.88178779,2.057916455,50.78809787,0,,,,,,,
2741,86753092741,1.68,34.1,0,26,287.0693657,184.2996272,341.4968483,215.3037462,22.96554926,14.74397018,40.9796218,25.83644954,104.5255908,0,,,,,,,
2742,86753092742,1.23,43,1,87,3.558333219,224.4307602,335.7801177,20.37907147,0.284666658,17.95446082,40.29361412,2.445488576,60.97823017,0,,,,,,,
2743,86753092743,1.66,32.9,0,53,298.2468365,270.9038037,157.593835,292.0226802,23.85974692,21.6723043,18.9112602,35.04272162,99.48603304,0,,,,,,,
2744,86753092744,1.04,34.3,0,20,86.31784108,86.45966857,317.1865473,323.645199,6.905427286,6.916773486,38.06238568,38.83742388,90.72201033,0,,,,,,,
2745,86753092745,1.09,36.4,0,85,44.50896669,211.5729419,331.3628007,5.845256298,3.560717335,16.92583535,39.76353608,0.701430756,60.95151953,0,,,,,,,
2746,86753092746,1.24,34.7,0,76,3.231848295,225.1606353,349.8289403,15.67628535,0.258547864,18.01285082,41.97947284,1.881154242,62.13202577,0,,,,,,,
2747,86753092747,1.57,28.3,0,51,184.7499552,400.3520275,204.0729055,215.0064008,14.77999642,32.0281622,24.48874866,25.8007681,97.09767537,0,,,,,,,
2748,86753092748,1.15,37.4,0,85,26.92504304,324.4390304,227.4007585,42.90743516,2.154003443,25.95512243,27.28809102,5.148892219,60.54610911,0,,,,,,,
2749,86753092749,1.1,42.5,0,66,72.26603958,258.3368698,243.3738004,2.865794996,5.781283166,20.66694958,29.20485605,0.3438954,55.9969842,0,,,,,,,
2750,86753092750,1.57,32,1,32,290.3713798,157.2479839,138.2600039,366.6788118,23.22971038,12.57983871,16.59120047,44.00145742,96.40220698,0,,,,,,,
2751,86753092751,1.21,38.9,0,64,4.104278399,204.1658028,311.9801348,16.79794522,0.328342272,16.33326422,37.43761618,2.015753426,56.1149761,1,,,,,,,
2752,86753092752,1.02,37.4,0,22,4.030004396,8.96651385,453.1405376,320.5616684,0.322400352,0.717321108,54.37686451,38.46740021,93.88398618,0,,,,,,,
2753,86753092753,1.68,34.4,0,59,266.7978213,231.7300341,199.1414659,316.3586525,21.3438257,18.53840273,23.89697591,37.9630383,101.7422426,0,,,,,,,
2754,86753092754,1.16,45.1,0,90,11.92203088,328.5147908,216.8820018,11.27166206,0.95376247,26.28118326,26.02584022,1.352599447,54.6133854,0,,,,,,,
2755,86753092755,1.76,32.9,0,22,248.9815559,298.307697,282.8286843,217.8336801,19.91852447,23.86461576,33.93944212,26.14004161,103.862624,0,,,,,,,
2756,86753092756,1.13,39.1,0,90,44.11850082,333.0920488,151.8693635,6.298098105,3.529480066,26.6473639,18.22432362,0.755771773,49.15693936,1,,,,,,,
2757,86753092757,1.61,30.9,0,26,240.8451436,136.0657063,304.5167918,170.7910343,19.26761149,10.8852565,36.54201502,20.49492412,87.18980712,1,,,,,,,
2758,86753092758,1.37,17,1,59,74.50696858,131.1116698,361.26277,451.21074,5.960557486,10.48893358,43.3515324,54.1452888,113.9463123,1,,,,,,,
2759,86753092759,0.9,33.4,1,18,6.435723648,20.50988797,293.947821,516.7853535,0.514857892,1.640791038,35.27373852,62.01424242,99.44362987,0,,,,,,,
2760,86753092760,1.36,28.3,0,58,329.1579844,405.2566635,56.22468565,17.95434803,26.33263875,32.42053308,6.746962278,2.154521764,67.65465587,0,,,,,,,
2761,86753092761,1.63,35.7,0,37,281.6487686,148.5407749,219.0990515,305.4709548,22.53190149,11.88326199,26.29188618,36.65651458,97.36356424,0,,,,,,,
2762,86753092762,1.19,42.8,0,86,9.671290672,311.5995529,283.9425327,0.258137985,0.773703254,24.92796423,34.07310392,0.030976558,59.80574797,0,,,,,,,
2763,86753092763,1.23,34.5,1,51,58.27238287,187.415224,269.2139822,36.41758485,4.66179063,14.99321792,32.30567786,4.370110182,56.3307966,0,,,,,,,
2764,86753092764,0.83,27.7,1,59,439.1398734,318.9372518,42.46657586,6.731145866,35.13118987,25.51498014,5.095989103,0.807737504,66.54989662,0,,,,,,,
2765,86753092765,1.25,48,0,85,68.46757253,201.7355404,227.3280407,58.43163556,5.477405802,16.13884323,27.27936488,7.011796267,55.90741019,1,,,,,,,
2766,86753092766,1.29,41.8,1,97,36.95544733,222.0030304,303.9717306,8.236889481,2.956435786,17.76024243,36.47660767,0.988426738,58.18171263,0,,,,,,,
2767,86753092767,1.69,27.7,0,23,186.4992432,251.9905168,261.5720568,187.0062577,14.91993946,20.15924134,31.38864682,22.44075092,88.90857854,1,,,,,,,
2768,86753092768,0.9,38.4,1,22,116.9145155,6.074585853,400.0835261,322.4052495,9.35316124,0.485966868,48.01002313,38.68862994,96.53778118,0,,,,,,,
2769,86753092769,1.67,32.3,0,41,229.8101509,301.012365,269.0153526,248.1784087,18.38481207,24.0809892,32.28184231,29.78140904,104.5290526,0,,,,,,,
2770,86753092770,1.16,41.8,0,75,3.888395923,143.0991972,490.2258483,49.95390067,0.311071674,11.44793578,58.8271018,5.99446808,76.58057733,0,,,,,,,
2771,86753092771,1.2,44.2,0,66,62.60573381,198.9540447,238.987107,27.96174395,5.008458705,15.91632358,28.67845284,3.355409274,52.95864439,1,,,,,,,
2772,86753092772,1.07,33.1,0,20,34.39092616,30.4048008,368.3585177,289.7995464,2.751274093,2.432384064,44.20302212,34.77594557,84.16262585,0,,,,,,,
2773,86753092773,1.21,34.4,1,81,46.33934145,421.9022194,108.5950501,9.747984144,3.707147316,33.75217755,13.03140601,1.169758097,51.66048898,0,,,,,,,
2774,86753092774,1.3,42.9,0,76,19.10910777,155.0469878,368.1664876,73.95432487,1.528728622,12.40375902,44.17997851,8.874518984,66.98698514,0,,,,,,,
2775,86753092775,1.61,28.7,1,62,350.4676829,139.3850169,286.8206187,181.4120478,28.03741463,11.15080135,34.41847424,21.76944574,95.37613596,0,,,,,,,
2776,86753092776,1.12,44,0,91,1.505396031,338.5645158,189.0211026,9.311889872,0.120431682,27.08516126,22.68253231,1.117426785,51.00555204,0,,,,,,,
2777,86753092777,1.24,36.9,0,86,25.37507043,239.8496088,353.5856837,3.077401044,2.030005634,19.1879687,42.43028204,0.369288125,64.01754451,0,,,,,,,
2778,86753092778,1.16,41,0,53,5.593972767,348.8079546,264.8871292,2.492181569,0.447517821,27.90463637,31.7864555,0.299061788,60.43767148,0,,,,,,,
2779,86753092779,1.23,38.7,1,84,1.221765195,171.1399488,291.8630783,58.34805742,0.097741216,13.6911959,35.0235694,7.00176689,55.81427341,1,,,,,,,
2780,86753092780,1.81,30.4,0,34,249.3507178,173.2361068,249.3606674,332.1948994,19.94805742,13.85888854,29.92328009,39.86338793,103.593614,0,,,,,,,
2781,86753092781,1.13,40.6,0,82,45.93858336,275.7172163,194.8418704,26.28768458,3.675086669,22.0573773,23.38102445,3.15452215,52.26801057,1,,,,,,,
2782,86753092782,1.33,42.3,0,86,5.977305997,262.6859041,311.6806026,38.50165641,0.47818448,21.01487233,37.40167231,4.620198769,63.51492789,0,,,,,,,
2783,86753092783,1.21,40.1,1,76,34.41535808,271.4460572,261.2801233,41.60419133,2.753228646,21.71568458,31.3536148,4.99250296,60.81503098,0,,,,,,,
2784,86753092784,0.87,35.8,0,20,459.4996501,446.1323882,29.24200581,39.22977591,36.75997201,35.69059106,3.509040697,4.707573109,80.66717687,1,,,,,,,
2785,86753092785,1.65,33.7,1,50,209.847087,266.0737047,313.5494908,161.5622061,16.78776696,21.28589638,37.6259389,19.38746473,95.08706696,0,,,,,,,
2786,86753092786,1.72,27.3,0,32,169.2022904,294.9566021,310.1918394,212.9978679,13.53618323,23.59652817,37.22302073,25.55974415,99.91547628,1,,,,,,,
2787,86753092787,1.06,39.6,0,96,1.421268537,226.8603008,375.9963368,3.097109935,0.113701483,18.14882406,45.11956042,0.371653192,63.75373916,0,,,,,,,
2788,86753092788,1.71,32.3,0,3,188.8450336,258.976402,203.8941367,248.1008246,15.10760269,20.71811216,24.4672964,29.77209895,90.0651102,1,,,,,,,
2789,86753092789,1.51,29.7,0,33,162.8362166,272.0359135,271.7879639,150.9672731,13.02689733,21.76287308,32.61455567,18.11607277,85.52039885,1,,,,,,,
2790,86753092790,1.15,43.1,1,93,11.34593863,319.507585,207.7050472,29.75002049,0.90767509,25.5606068,24.92460566,3.570002459,54.96289001,0,,,,,,,
2791,86753092791,1.71,29.2,0,42,225.7609208,279.0954363,227.3837839,250.4920229,18.06087366,22.3276349,27.28605407,30.05904275,97.73360538,0,,,,,,,
2792,86753092792,1.2,38,0,68,19.55265158,268.6083627,269.1161639,39.10623458,1.564212126,21.48866902,32.29393967,4.69274815,60.03956896,0,,,,,,,
2793,86753092793,1.24,47,0,73,1.596918325,200.961693,372.8881501,58.30742268,0.127753466,16.07693544,44.74657801,6.996890722,67.94815764,0,,,,,,,
2794,86753092794,1.22,41.2,0,82,43.11878217,263.8866878,263.142296,25.32060549,3.449502574,21.11093502,31.57707552,3.038472659,59.17598578,0,,,,,,,
2795,86753092795,1.21,42.7,0,81,30.72782614,309.3599582,163.8744392,62.4049256,2.458226091,24.74879666,19.6649327,7.488591072,54.36054652,0,,,,,,,
2796,86753092796,1.76,27.1,0,30,277.3438312,280.6123127,205.6563705,226.4794975,22.1875065,22.44898502,24.67876446,27.1775397,96.49279567,0,,,,,,,
2797,86753092797,1.25,41.6,0,60,22.30416742,170.2239768,291.3554924,76.62601953,1.784333394,13.61791814,34.96265909,9.195122344,59.56003297,0,,,,,,,
2798,86753092798,1.31,25,1,60,337.8374205,387.1011302,0.886852924,118.1145087,27.02699364,30.96809042,0.106422351,14.17374104,72.27524745,0,,,,,,,
2799,86753092799,1.24,40.2,0,88,13.89774132,268.7819015,296.2678847,11.5955768,1.111819306,21.50255212,35.55214616,1.391469216,59.55798681,0,,,,,,,
2800,86753092800,1.23,39.3,0,88,15.46892206,305.6925776,312.0815211,9.638501122,1.237513765,24.45540621,37.44978253,1.156620135,64.29932264,0,,,,,,,
2801,86753092801,1.24,44.2,0,88,44.22309643,137.2191669,291.0661732,64.56150175,3.537847714,10.97753335,34.92794078,7.74738021,57.19070206,1,,,,,,,
2802,86753092802,1.67,35.2,0,19,257.2466862,246.1742142,330.6115309,216.5036847,20.5797349,19.69393714,39.67338371,25.98044216,105.9274979,0,,,,,,,
2803,86753092803,1.1,36.4,1,20,18.00840229,21.97297931,455.3088058,308.3880411,1.440672183,1.757838345,54.6370567,37.00656493,94.84213216,0,,,,,,,
2804,86753092804,1.73,27.5,1,27,339.7415342,173.5070986,242.0396298,225.0689486,27.17932274,13.88056789,29.04475558,27.00827383,97.11292003,0,,,,,,,
2805,86753092805,1.81,28.4,0,41,241.5833768,171.9579973,174.3620963,383.4384959,19.32667014,13.75663978,20.92345156,46.01261951,100.019381,0,,,,,,,
2806,86753092806,1.85,27.8,1,31,270.4967431,233.0213531,258.5624159,207.2390878,21.63973945,18.64170825,31.02748991,24.86869054,96.17762814,0,,,,,,,
2807,86753092807,1.22,39.5,0,71,25.36767373,218.7053712,348.1609866,6.916498463,2.029413898,17.4964297,41.77931839,0.829979816,62.1351418,0,,,,,,,
2808,86753092808,1.2,38.3,0,92,23.28210185,237.2977834,316.3196936,25.84351409,1.862568148,18.98382267,37.95836323,3.101221691,61.90597574,0,,,,,,,
2809,86753092809,1.61,31.7,0,40,335.7788592,281.5273069,97.46644527,230.4898186,26.86230874,22.52218455,11.69597343,27.65877823,88.73924495,0,,,,,,,
2810,86753092810,1.79,32.2,0,25,306.763509,230.7917793,243.5377993,161.3145575,24.54108072,18.46334234,29.22453592,19.3577469,91.58670588,0,,,,,,,
2811,86753092811,1.78,30.5,0,34,190.5082362,249.1443405,288.8252664,277.0129799,15.2406589,19.93154724,34.65903197,33.24155759,103.0727957,0,,,,,,,
2812,86753092812,1.25,36.4,0,54,0.617759077,255.0880235,350.5514191,14.43303162,0.049420726,20.40704188,42.06617029,1.731963794,64.25459669,0,,,,,,,
2813,86753092813,1.46,31.3,1,59,289.5523868,374.4120807,34.3785914,81.60975974,23.16419094,29.95296646,4.125430968,9.793171169,67.03575954,0,,,,,,,
2814,86753092814,1.42,20.2,1,61,244.5558759,466.4020694,24.94447353,23.63924867,19.56447007,37.31216555,2.993336824,2.83670984,62.70668229,0,,,,,,,
2815,86753092815,0.83,36.6,1,21,33.37752806,26.26075512,591.1621775,193.1279768,2.670202245,2.10086041,70.9394613,23.17535722,98.88588117,0,,,,,,,
2816,86753092816,1.36,24.2,1,67,45.72023602,2.878681728,677.1900394,265.1425399,3.657618882,0.230294538,81.26280473,31.81710479,116.9678229,1,,,,,,,
2817,86753092817,1.24,42.3,0,65,39.75975044,195.4571167,373.5116494,19.83812656,3.180780035,15.63656934,44.82139793,2.380575187,66.01932249,0,,,,,,,
2818,86753092818,1.55,35.7,0,63,367.6499847,377.3658411,16.37594113,56.98725826,29.41199878,30.18926729,1.965112936,6.838470991,68.40484999,0,,,,,,,
2819,86753092819,1.33,33.2,0,55,79.44498943,206.9969662,315.7304391,37.25558388,6.355599154,16.5597573,37.88765269,4.470670066,65.27367921,0,,,,,,,
2820,86753092820,1.34,40.2,0,72,0.7942596,250.7483545,248.0807206,49.8013125,0.063540768,20.05986836,29.76968647,5.9761575,55.8692531,1,,,,,,,
2821,86753092821,1.08,48.3,0,89,31.75160145,306.4035184,231.5494598,19.23973348,2.540128116,24.51228147,27.78593518,2.308768018,57.14711278,0,,,,,,,
2822,86753092822,1.24,40.8,0,86,49.1117956,276.3911082,183.461407,10.17996461,3.928943648,22.11128866,22.01536884,1.221595753,49.2771969,1,,,,,,,
2823,86753092823,1.59,31.2,0,28,236.1623386,368.6108386,160.1022692,228.2359373,18.89298709,29.48886709,19.2122723,27.38831248,94.98243896,0,,,,,,,
2824,86753092824,1.56,35.8,0,27,293.3514318,187.266969,203.349714,322.2635817,23.46811454,14.98135752,24.40196568,38.6716298,101.5230675,0,,,,,,,
2825,86753092825,1.71,29.9,0,53,250.31836,240.7211178,172.9516049,244.2085066,20.0254688,19.25768942,20.75419259,29.30502079,89.3423716,1,,,,,,,
2826,86753092826,0.95,40.3,0,20,271.1744678,626.5121925,38.10622768,47.64665993,21.69395742,50.1209754,4.572747322,5.717599192,82.10527934,1,,,,,,,
2827,86753092827,1.33,41.3,0,78,82.88745456,301.4106473,157.3847527,50.72998864,6.630996365,24.11285178,18.88617032,6.087598637,55.71761711,0,,,,,,,
2828,86753092828,1.64,32.7,0,48,248.1779834,257.2165188,199.2531549,183.4663946,19.85423867,20.5773215,23.91037859,22.01596735,86.35790612,1,,,,,,,
2829,86753092829,1.76,33.7,0,34,207.0023753,285.4000775,209.321755,306.8614517,16.56019002,22.8320062,25.1186106,36.8233742,101.334181,0,,,,,,,
2830,86753092830,1.16,40,1,115,10.6390915,309.6159803,243.0310174,77.07864166,0.85112732,24.76927842,29.16372209,9.249436999,64.03356483,0,,,,,,,
2831,86753092831,1.12,35.4,0,68,4.536318289,139.0066179,433.2119905,3.480380823,0.362905463,11.12052943,51.98543886,0.417645699,63.88651945,0,,,,,,,
2832,86753092832,1.67,29.2,1,56,125.9085553,363.9492288,130.4007806,348.7712684,10.07268442,29.1159383,15.64809367,41.85255221,96.68926861,0,,,,,,,
2833,86753092833,1.44,32.5,1,64,37.95698995,7.202808865,407.3458142,453.2303927,3.036559196,0.576224709,48.8814977,54.38764712,106.8819287,1,,,,,,,
2834,86753092834,1.09,39.4,0,73,33.70917065,122.4048176,366.4642226,46.09828773,2.696733652,9.792385408,43.97570671,5.531794528,61.9966203,0,,,,,,,
2835,86753092835,0.93,30.8,1,19,10.38584783,77.83017266,471.2079747,242.5573756,0.830867826,6.226413813,56.54495696,29.10688507,92.70912368,0,,,,,,,
2836,86753092836,1.6,34.3,0,8,245.4440335,231.6419613,280.5113842,272.1834569,19.63552268,18.5313569,33.6613661,32.66201483,104.4902605,0,,,,,,,
2837,86753092837,1.74,29,0,16,286.0479283,240.7245595,233.481664,223.2120635,22.88383426,19.25796476,28.01779968,26.78544762,96.94504632,0,,,,,,,
2838,86753092838,1.71,36.4,0,49,128.838995,185.2495975,368.3860535,217.7652002,10.3071196,14.8199678,44.20632642,26.13182402,95.46523784,0,,,,,,,
2839,86753092839,1.61,24.7,0,23,318.0259154,140.4089174,280.9625823,165.2582084,25.44207323,11.23271339,33.71550988,19.83098501,90.22128151,1,,,,,,,
2840,86753092840,1.1,36.9,0,89,54.52105972,370.2590946,205.6371365,3.800285913,4.361684778,29.62072757,24.67645638,0.45603431,59.11490304,0,,,,,,,
2841,86753092841,1.62,30.2,1,34,207.0443354,351.8513868,268.8528811,133.9736712,16.56354683,28.14811094,32.26234573,16.07684054,93.05084405,0,,,,,,,
2842,86753092842,1.22,43.5,0,55,7.410132808,383.4432337,190.4782791,0.158756405,0.592810625,30.6754587,22.85739349,0.019050769,54.14471358,0,,,,,,,
2843,86753092843,1.01,31.3,1,59,602.2045996,148.3404116,1.999310803,11.48646676,48.17636797,11.86723293,0.239917296,1.378376011,61.6618942,0,,,,,,,
2844,86753092844,1.59,31.8,0,20,139.8833012,473.9580882,197.5126028,215.1611349,11.1906641,37.91664706,23.70151234,25.81933619,98.62815968,0,,,,,,,
2845,86753092845,1.76,32.2,0,41,221.5708398,162.7565402,280.9974302,284.8686448,17.72566718,13.02052322,33.71969162,34.18423738,98.6501194,1,,,,,,,
2846,86753092846,1.7,28.7,1,47,296.6793964,251.9663197,132.6310317,291.1740333,23.73435171,20.15730558,15.9157238,34.940884,94.74826509,0,,,,,,,
2847,86753092847,1.59,28.7,0,39,202.2831004,163.8793941,294.6028166,217.7689666,16.18264803,13.11035153,35.35233799,26.13227599,90.77761354,1,,,,,,,
2848,86753092848,1.75,30,0,47,212.8260647,206.942303,293.6627072,309.3068451,17.02608518,16.55538424,35.23952486,37.11682141,105.9378157,0,,,,,,,
2849,86753092849,1.59,29.1,0,33,169.205609,410.0627865,269.5757528,173.8999444,13.53644872,32.80502292,32.34909034,20.86799333,99.5585553,0,,,,,,,
2850,86753092850,1.42,34,0,18,513.0815552,341.2364575,73.79715418,15.93590717,41.04652442,27.2989166,8.855658502,1.91230886,79.11340838,1,,,,,,,
2851,86753092851,1.62,33.2,0,36,331.4439813,196.9172504,225.3585863,151.1450659,26.5155185,15.75338003,27.04303036,18.13740791,87.4493368,1,,,,,,,
2852,86753092852,1.74,29.1,0,16,154.293742,210.0367288,223.0464204,295.488191,12.34349936,16.8029383,26.76557045,35.45858292,91.37059103,1,,,,,,,
2853,86753092853,1.29,42.2,0,82,3.171721156,248.0938127,296.192492,38.69264644,0.253737692,19.84750502,35.54309904,4.643117573,60.28745932,0,,,,,,,
2854,86753092854,1.73,30.9,1,48,177.8877018,278.8662362,362.9663175,194.3790479,14.23101614,22.3092989,43.5559581,23.32548575,103.4217589,0,,,,,,,
2855,86753092855,1.06,36.1,0,19,562.3091848,249.9540901,7.210177201,27.9049929,44.98473478,19.99632721,0.865221264,3.348599148,69.1948824,1,,,,,,,
2856,86753092856,1.6,35.5,0,53,223.4995382,262.1690888,238.8715275,325.0661956,17.87996306,20.9735271,28.6645833,39.00794347,106.5260169,0,,,,,,,
2857,86753092857,1.75,28.8,0,51,271.0284006,227.7183254,230.0721215,216.7373928,21.68227205,18.21746603,27.60865458,26.00848714,93.5168798,0,,,,,,,
2858,86753092858,1.82,32.5,0,52,225.1442558,312.1096512,161.7850644,239.8562078,18.01154046,24.9687721,19.41420773,28.78274494,91.17726522,1,,,,,,,
2859,86753092859,1.24,30.5,1,20,12.48715124,8.070252265,297.955155,487.4793671,0.998972099,0.645620181,35.7546186,58.49752405,95.89673493,0,,,,,,,
2860,86753092860,1.07,35.6,1,20,1.209605296,8.755928312,468.5419053,352.5930401,0.096768424,0.700474265,56.22502864,42.31116481,99.33343614,0,,,,,,,
2861,86753092861,1.23,34.1,0,48,8.693068397,387.546973,134.8398749,38.66478403,0.695445472,31.00375784,16.18078499,4.639774084,52.51976238,0,,,,,,,
2862,86753092862,1.67,33.1,0,36,344.2710537,232.9993428,244.6323189,252.667784,27.5416843,18.63994742,29.35587827,30.32013408,105.8576441,0,,,,,,,
2863,86753092863,1.04,34.2,0,18,408.1401748,416.0705978,5.030246436,72.10059946,32.65121398,33.28564782,0.603629572,8.652071935,75.19256332,1,,,,,,,
2864,86753092864,1.39,21.6,1,67,38.89952331,18.79909587,573.3541132,332.1499426,3.111961865,1.50392767,68.80249358,39.85799311,113.2763762,1,,,,,,,
